WKT,OBJECTID,AncillaryR,Enabled
"POINT (-93.252526285398446 45.01208034096252)",7021,0,1
"POINT (-93.252306216323433 45.012225031166274)",7022,0,1
"POINT (-93.252529372615967 45.013023441270875)",7023,0,1
"POINT (-93.252320197521087 45.013237249941909)",7024,0,1
"POINT (-93.25099574282126 45.008773943779914)",7025,0,1
"POINT (-93.25098727303677 45.009761780805285)",7026,0,1
"POINT (-93.250983353978754 45.01075027438312)",7027,0,1
"POINT (-93.250740743564464 45.012226246032377)",7028,0,1
"POINT (-93.250735390692952 45.013231137158961)",7029,0,1
"POINT (-93.253180027952908 45.010962458998648)",7030,0,1
"POINT (-93.252974930254368 45.013231614144281)",7031,0,1
"POINT (-93.253156534164177 45.014863559766432)",7032,0,1
"POINT (-93.249229401431776 45.008813669850426)",7033,0,1
"POINT (-93.249222792225297 45.009797290720712)",7034,0,1
"POINT (-93.249218007863888 45.010782107590487)",7035,0,1
"POINT (-93.248953019870896 45.01322700160388)",7037,0,1
"POINT (-93.266258866794956 45.009984763163381)",7038,0,1
"POINT (-93.266271806315544 45.010991073048928)",7039,0,1
"POINT (-93.266274146808087 45.012079555478316)",7040,0,1
"POINT (-93.264724275337457 45.010996996903579)",7041,0,1
"POINT (-93.264730748004339 45.012080166801773)",7042,0,1
"POINT (-93.264734972015688 45.014776739920528)",7043,0,1
"POINT (-93.268970110923902 45.009003060483927)",7044,0,1
"POINT (-93.2689691959134 45.009950507968782)",7045,0,1
"POINT (-93.268972009540491 45.01096010601195)",7046,0,1
"POINT (-93.268793835710625 45.013228639206794)",7047,0,1
"POINT (-93.27017557595569 45.009985504080561)",7048,0,1
"POINT (-93.269922041594299 45.013228483724845)",7049,0,1
"POINT (-93.271799451475857 45.009166964112687)",7050,0,1
"POINT (-93.271625745676431 45.009946330266224)",7051,0,1
"POINT (-93.270971426855724 45.010117283675548)",7052,0,1
"POINT (-93.271628281678133 45.01094134766312)",7053,0,1
"POINT (-93.271630564174544 45.01214122972182)",7054,0,1
"POINT (-93.271820432597593 45.012935014545818)",7055,0,1
"POINT (-93.25775890380352 45.010058773045358)",7056,0,1
"POINT (-93.258005191132824 45.010964024394937)",7057,0,1
"POINT (-93.258006897614493 45.012053309085758)",7058,0,1
"POINT (-93.271924474945195 45.013842576043473)",7059,0,1
"POINT (-93.272363260529133 45.016727510528781)",7060,0,1
"POINT (-93.272607960810404 45.018489852290514)",7061,0,1
"POINT (-93.272866961617055 45.020341829729993)",7062,0,1
"POINT (-93.272659860240495 45.020460240824207)",7063,0,1
"POINT (-93.274935133783629 45.025768971749706)",7064,0,1
"POINT (-93.275351697612763 45.027538674020612)",7065,0,1
"POINT (-93.275167453033689 45.027643383011245)",7066,0,1
"POINT (-93.27590545213674 45.027640047388971)",7067,0,1
"POINT (-93.272964068784731 45.023792267192228)",7068,0,1
"POINT (-93.272930091488305 45.025843804802662)",7069,0,1
"POINT (-93.272616195054269 45.027535440287494)",7070,0,1
"POINT (-93.271177885139323 45.015019507792026)",7071,0,1
"POINT (-93.271412377900177 45.016687340991346)",7072,0,1
"POINT (-93.271414068316545 45.018489284420987)",7073,0,1
"POINT (-93.271710482025767 45.022334456616626)",7074,0,1
"POINT (-93.271673437429513 45.023845390107731)",7075,0,1
"POINT (-93.270211271057889 45.014854928911653)",7076,0,1
"POINT (-93.270308395580628 45.015020719335077)",7077,0,1
"POINT (-93.270222449002887 45.018497205768007)",7078,0,1
"POINT (-93.270220847677024 45.020378581802021)",7079,0,1
"POINT (-93.270455987372188 45.022146148995311)",7080,0,1
"POINT (-93.270421371590501 45.023882248532516)",7081,0,1
"POINT (-93.269000753698435 45.018500678298501)",7082,0,1
"POINT (-93.269014218465031 45.020577858010242)",7083,0,1
"POINT (-93.269142200815267 45.023923624491808)",7084,0,1
"POINT (-93.269111936812649 45.025367431895184)",7085,0,1
"POINT (-93.269361199681867 45.02755415746288)",7086,0,1
"POINT (-93.266284241977218 45.014862617242642)",7087,0,1
"POINT (-93.266292581808031 45.015951186952563)",7088,0,1
"POINT (-93.266975628945659 45.016863643581935)",7089,0,1
"POINT (-93.266059216811144 45.016862060321735)",7090,0,1
"POINT (-93.268032936986472 45.020611359910731)",7091,0,1
"POINT (-93.267828039659435 45.02061560148676)",7092,0,1
"POINT (-93.267772506763791 45.032027136443851)",7093,0,1
"POINT (-93.266501845559318 45.030165733372662)",7094,0,1
"POINT (-93.266488199975058 45.031811482966404)",7095,0,1
"POINT (-93.264840719537318 45.01686321063211)",7096,0,1
"POINT (-93.263929057710399 45.031342121878957)",7097,0,1
"POINT (-93.263923773691246 45.031811085574681)",7098,0,1
"POINT (-93.265217608329323 45.030522022274802)",7099,0,1
"POINT (-93.264978776833985 45.031973616587095)",7100,0,1
"POINT (-93.262707608486394 45.023901668962324)",7101,0,1
"POINT (-93.262678531245669 45.029275235909758)",7102,0,1
"POINT (-93.260435582655049 45.014863351987806)",7103,0,1
"POINT (-93.260101854730692 45.030855761017158)",7104,0,1
"POINT (-93.260068740766954 45.032041127037175)",7105,0,1
"POINT (-93.258968736916657 45.016742837572501)",7106,0,1
"POINT (-93.257492063938329 45.031420252576218)",7107,0,1
"POINT (-93.257994569733981 45.014868589723072)",7108,0,1
"POINT (-93.257997517884277 45.016680335403152)",7109,0,1
"POINT (-93.25680682002772 45.014859284606267)",7110,0,1
"POINT (-93.256800949048298 45.016694853421043)",7111,0,1
"POINT (-93.255586557422788 45.014864868255216)",7112,0,1
"POINT (-93.255339765019926 45.016740139762085)",7113,0,1
"POINT (-93.255611215506377 45.031567520896452)",7114,0,1
"POINT (-93.254367677139513 45.015907188119179)",7115,0,1
"POINT (-93.253173108587006 45.015904407835393)",7116,0,1
"POINT (-93.25251606303749 45.014890363512777)",7117,0,1
"POINT (-93.252520668248138 45.016694101456814)",7118,0,1
"POINT (-93.250981372049196 45.014882558786127)",7119,0,1
"POINT (-93.250986486260217 45.016692243275529)",7120,0,1
"POINT (-93.249196842663466 45.014883424750231)",7121,0,1
"POINT (-93.249203102385579 45.016657090193448)",7122,0,1
"POINT (-93.247484640184041 45.012089550548595)",7123,0,1
"POINT (-93.24749822515551 45.013072456071804)",7124,0,1
"POINT (-93.247484242324134 45.016687049199049)",7125,0,1
"POINT (-93.247108046205227 45.025850926822017)",7126,0,1
"POINT (-93.247496290358001 45.029310799922001)",7127,0,1
"POINT (-93.24565373076689 45.012089993649546)",7128,0,1
"POINT (-93.245646504504819 45.014881097820044)",7129,0,1
"POINT (-93.245652498175261 45.016696771034361)",7130,0,1
"POINT (-93.245650916854615 45.018503578763507)",7131,0,1
"POINT (-93.245670424534907 45.020297208662029)",7132,0,1
"POINT (-93.244855544965645 45.023888904659323)",7133,0,1
"POINT (-93.244856902454018 45.02552560791635)",7134,0,1
"POINT (-93.244852874361541 45.027509525769325)",7135,0,1
"POINT (-93.244842656190301 45.029322978884508)",7136,0,1
"POINT (-93.244830110002439 45.031130188525495)",7137,0,1
"POINT (-93.246157041783704 45.022085799544016)",7138,0,1
"POINT (-93.246146209523204 45.023857388224748)",7139,0,1
"POINT (-93.24614796638528 45.025630237668928)",7140,0,1
"POINT (-93.246136934725186 45.027505120184259)",7141,0,1
"POINT (-93.242323141520998 45.012100766935639)",7143,0,1
"POINT (-93.242332411143281 45.013091059660582)",7144,0,1
"POINT (-93.242300881690682 45.01507039324656)",7145,0,1
"POINT (-93.242306490507133 45.016686567570993)",7146,0,1
"POINT (-93.242061608751186 45.020471655337666)",7147,0,1
"POINT (-93.242309346762596 45.022107765267002)",7148,0,1
"POINT (-93.243879346670809 45.012097269878701)",7149,0,1
"POINT (-93.243874981317902 45.014896120258044)",7150,0,1
"POINT (-93.243873906876956 45.016707854700108)",7151,0,1
"POINT (-93.243592150377978 45.022103163727806)",7152,0,1
"POINT (-93.243579427239084 45.02370731474781)",7153,0,1
"POINT (-93.243580626049251 45.025930012115964)",7154,0,1
"POINT (-93.243340074964578 45.027680694027495)",7155,0,1
"POINT (-93.243569689210076 45.029332183930435)",7156,0,1
"POINT (-93.242314709232033 45.023685112097922)",7157,0,1
"POINT (-93.242312947465877 45.025715924300819)",7158,0,1
"POINT (-93.242310702835226 45.027526762127188)",7159,0,1
"POINT (-93.242300765195751 45.029332808368856)",7160,0,1
"POINT (-93.242292185459164 45.031157657732642)",7161,0,1
"POINT (-93.241033254879596 45.014912535799397)",7162,0,1
"POINT (-93.240980438380589 45.0193227015519)",7163,0,1
"POINT (-93.241016554107077 45.022117560555031)",7164,0,1
"POINT (-93.241022072024947 45.02370848555185)",7165,0,1
"POINT (-93.241019173663915 45.027534056824607)",7166,0,1
"POINT (-93.2410262754683 45.029346893360142)",7167,0,1
"POINT (-93.254337975054909 45.031768244720347)",7168,0,1
"POINT (-93.247164228975691 45.009941281192717)",7169,0,1
"POINT (-93.247491507303963 45.010790028786602)",7170,0,1
"POINT (-93.242338867301882 45.00982937000478)",7171,0,1
"POINT (-93.242329297352029 45.010820766411562)",7172,0,1
"POINT (-93.242124200765787 45.011415604773966)",7173,0,1
"POINT (-93.245673321618085 45.008818341466444)",7174,0,1
"POINT (-93.245663887011673 45.010797170384642)",7175,0,1
"POINT (-93.245416300486312 45.010934784992457)",7176,0,1
"POINT (-93.243873319458203 45.009798595962657)",7177,0,1
"POINT (-93.243632853060603 45.01094736509139)",7178,0,1
"POINT (-93.280538917659896 45.009532324367299)",7179,0,1
"POINT (-93.280641291439991 45.010784956856305)",7180,0,1
"POINT (-93.280293052155201 45.010788778663347)",7181,0,1
"POINT (-93.277096328432478 45.009364078811011)",7182,0,1
"POINT (-93.277089172135831 45.010601753455383)",7183,0,1
"POINT (-93.283459302177121 45.013236256328327)",7184,0,1
"POINT (-93.283486440872707 45.014808924657707)",7185,0,1
"POINT (-93.283504548922721 45.016566204187569)",7186,0,1
"POINT (-93.283529758788092 45.018608981907484)",7187,0,1
"POINT (-93.281940782717541 45.010630700966971)",7188,0,1
"POINT (-93.281933816167523 45.011869483358112)",7189,0,1
"POINT (-93.281671964293253 45.013185847647584)",7190,0,1
"POINT (-93.282008911066029 45.016585388123445)",7191,0,1
"POINT (-93.282046533985451 45.018417695000807)",7192,0,1
"POINT (-93.28123063292945 45.020347862401422)",7193,0,1
"POINT (-93.283934028636295 45.025799923349609)",7194,0,1
"POINT (-93.280734485620499 45.012020624112509)",7195,0,1
"POINT (-93.278840394935017 45.012030741028148)",7196,0,1
"POINT (-93.276823317670122 45.01425094712809)",7197,0,1
"POINT (-93.279949929818827 45.020368897576759)",7198,0,1
"POINT (-93.278593525943691 45.020361516341922)",7199,0,1
"POINT (-93.275794498644885 45.011894881036724)",7200,0,1
"POINT (-93.276439644018538 45.029745891555187)",7201,0,1
"POINT (-93.284771841586007 45.010788115610517)",7202,0,1
"POINT (-93.284736992325222 45.012030618961454)",7203,0,1
"POINT (-93.284905430310133 45.027469912549897)",7204,0,1
"POINT (-93.284922955153363 45.030054593633245)",7205,0,1
"POINT (-93.284854249639309 45.009406369359233)",7206,0,1
"POINT (-93.281942468820162 45.009390278691008)",7207,0,1
"POINT (-93.24107127208633 45.009463031157964)",7208,0,1
"POINT (-93.240858441964889 45.011424186097592)",7209,0,1
"POINT (-93.239793639640794 45.011282434497993)",7210,0,1
"POINT (-93.239573234470171 45.011432220531582)",7211,0,1
"POINT (-93.238515708115116 45.011308783291859)",7212,0,1
"POINT (-93.238301511026492 45.01144107374094)",7213,0,1
"POINT (-93.237329118450617 45.009532793535961)",7214,0,1
"POINT (-93.237045075466028 45.009523707451415)",7215,0,1
"POINT (-93.237286548430518 45.011446456869322)",7216,0,1
"POINT (-93.235744300935153 45.009530049278787)",7217,0,1
"POINT (-93.235736266248111 45.011445049730298)",7218,0,1
"POINT (-93.234457867287546 45.009518681621699)",7219,0,1
"POINT (-93.234685316621139 45.011442013136573)",7220,0,1
"POINT (-93.234654846005768 45.011769684992714)",7221,0,1
"POINT (-93.233145437984902 45.009526027817834)",7222,0,1
"POINT (-93.233365695191779 45.011569552534333)",7223,0,1
"POINT (-93.231861826644135 45.009525438469218)",7224,0,1
"POINT (-93.232087555088128 45.011284022365714)",7225,0,1
"POINT (-93.223381712345088 45.009656278345432)",7226,0,1
"POINT (-93.230585984837134 45.009523765331373)",7227,0,1
"POINT (-93.23080207040708 45.011284803462175)",7228,0,1
"POINT (-93.229533981281193 45.00943574371879)",7229,0,1
"POINT (-93.229523675783909 45.011284887696526)",7230,0,1
"POINT (-93.22824868177176 45.009438179786891)",7231,0,1
"POINT (-93.228235748695354 45.011285836373879)",7232,0,1
"POINT (-93.225466055123945 45.011297026804577)",7233,0,1
"POINT (-93.224279998552575 45.009734414075709)",7234,0,1
"POINT (-93.224274736775953 45.011305598292829)",7235,0,1
"POINT (-93.223071786416625 45.011315409744917)",7236,0,1
"POINT (-93.221317589445718 45.011555519535023)",7237,0,1
"POINT (-93.2269132656441 45.009461280238995)",7238,0,1
"POINT (-93.226945589922479 45.011449594351852)",7239,0,1
"POINT (-93.24999299180196 45.008950953011961)",7240,0,1
"POINT (-93.229260090264503 45.020524058194226)",7241,0,1
"POINT (-93.229496734049405 45.022163648304449)",7242,0,1
"POINT (-93.229497182422762 45.023946622807593)",7243,0,1
"POINT (-93.229498057992018 45.025783773818269)",7244,0,1
"POINT (-93.229501412943051 45.027591539443108)",7245,0,1
"POINT (-93.26111952450546 45.031988288198804)",7246,0,1
"POINT (-93.262637876776026 45.031818451588926)",7247,0,1
"POINT (-93.22951514873013 45.031199295170332)",7248,0,1
"POINT (-93.229506592990518 45.029401111913707)",7249,0,1
"POINT (-93.227033759014262 45.018985940912032)",7250,0,1
"POINT (-93.22694491814768 45.017463484324836)",7251,0,1
"POINT (-93.226910944085134 45.016694716832873)",7252,0,1
"POINT (-93.226924948389126 45.015079211402991)",7253,0,1
"POINT (-93.227040464902018 45.021648338980647)",7256,0,1
"POINT (-93.226959357519078 45.023956887252915)",7257,0,1
"POINT (-93.226960222435082 45.025797040083162)",7258,0,1
"POINT (-93.226965771678877 45.0276055971079)",7259,0,1
"POINT (-93.226973976059938 45.029419175311226)",7260,0,1
"POINT (-93.226990840270332 45.031450428860374)",7261,0,1
"POINT (-93.228246114398431 45.031223422536968)",7262,0,1
"POINT (-93.228233739483485 45.029409342729622)",7263,0,1
"POINT (-93.228223430821927 45.027599566132352)",7264,0,1
"POINT (-93.228219973311028 45.025789226872355)",7265,0,1
"POINT (-93.228219682238731 45.023950913159979)",7266,0,1
"POINT (-93.228217106479875 45.022166078537936)",7267,0,1
"POINT (-93.228234295859522 45.01885222585539)",7268,0,1
"POINT (-93.228224895691781 45.016732419435087)",7269,0,1
"POINT (-93.228230102447142 45.014916192051871)",7270,0,1
"POINT (-93.22798272223487 45.013278817592045)",7271,0,1
"POINT (-93.22926763820783 45.01327736556081)",7272,0,1
"POINT (-93.229500027926022 45.014913217043052)",7273,0,1
"POINT (-93.229492539339731 45.016726288479582)",7274,0,1
"POINT (-93.229488297756447 45.017457196150154)",7275,0,1
"POINT (-93.229792179143388 45.019109580381134)",7276,0,1
"POINT (-93.229565217364353 45.019397748895109)",7277,0,1
"POINT (-93.230767515268667 45.03123372678111)",7278,0,1
"POINT (-93.230760129585761 45.029408780935405)",7279,0,1
"POINT (-93.230780576964463 45.027588868196752)",7280,0,1
"POINT (-93.230780445061967 45.023941862471489)",7281,0,1
"POINT (-93.230776727602446 45.022159506316306)",7282,0,1
"POINT (-93.230531997979568 45.020518788746848)",7283,0,1
"POINT (-93.230776697479698 45.019924989443545)",7284,0,1
"POINT (-93.230777597388155 45.019496203073523)",7285,0,1
"POINT (-93.230517027352789 45.018219557849541)",7286,0,1
"POINT (-93.230780980740235 45.017353079053592)",7287,0,1
"POINT (-93.230783958234255 45.016723230011763)",7288,0,1
"POINT (-93.230783566629356 45.01491054033017)",7289,0,1
"POINT (-93.230576319526321 45.013275566444868)",7290,0,1
"POINT (-93.232062169375993 45.023937230550111)",7291,0,1
"POINT (-93.23206022053661 45.022154702270278)",7292,0,1
"POINT (-93.23206215855808 45.020344411843389)",7293,0,1
"POINT (-93.232064899848311 45.018536882459046)",7294,0,1
"POINT (-93.232069271539785 45.016728228107397)",7295,0,1
"POINT (-93.23207324101628 45.01491178852018)",7296,0,1
"POINT (-93.233363363951497 45.016722452733781)",7297,0,1
"POINT (-93.233353827036566 45.018533329989829)",7298,0,1
"POINT (-93.233347343536025 45.020345548660906)",7299,0,1
"POINT (-93.233346418244679 45.027576373446308)",7300,0,1
"POINT (-93.232994588414172 45.029019278167176)",7301,0,1
"POINT (-93.233566259834873 45.032205329122043)",7302,0,1
"POINT (-93.233434401392032 45.03051934014281)",7303,0,1
"POINT (-93.234672284364279 45.030524007847916)",7304,0,1
"POINT (-93.235196639161458 45.032071065151342)",7305,0,1
"POINT (-93.234639409862126 45.027561286110497)",7306,0,1
"POINT (-93.234637409365519 45.025757480790368)",7307,0,1
"POINT (-93.234640280087262 45.023951588303483)",7308,0,1
"POINT (-93.23463043094894 45.022146481285994)",7309,0,1
"POINT (-93.234642301605007 45.018529101039242)",7310,0,1
"POINT (-93.234652007721337 45.016719506153791)",7311,0,1
"POINT (-93.234661531778301 45.014911398706765)",7312,0,1
"POINT (-93.234414150614285 45.013265868284499)",7313,0,1
"POINT (-93.235910540773475 45.027560213386295)",7314,0,1
"POINT (-93.235907022925943 45.025755637759048)",7315,0,1
"POINT (-93.235912557058683 45.023942982287615)",7316,0,1
"POINT (-93.235907561403749 45.022138369380372)",7317,0,1
"POINT (-93.235929591183023 45.01852283688914)",7318,0,1
"POINT (-93.234383241689827 45.020530751666222)",7319,0,1
"POINT (-93.237210616639686 45.031167943022204)",7320,0,1
"POINT (-93.237216703896593 45.029359819581188)",7321,0,1
"POINT (-93.237213101282933 45.027547953513583)",7322,0,1
"POINT (-93.237207476203409 45.025746153838405)",7323,0,1
"POINT (-93.237357712401092 45.023895336885737)",7324,0,1
"POINT (-93.237196840693855 45.022138746486029)",7325,0,1
"POINT (-93.237213120302911 45.020314535826884)",7326,0,1
"POINT (-93.237251509121961 45.013057301582478)",7327,0,1
"POINT (-93.238456473231892 45.031169784253457)",7328,0,1
"POINT (-93.238464638679815 45.029356267380827)",7329,0,1
"POINT (-93.238463205115536 45.027550191614345)",7330,0,1
"POINT (-93.2384657377672 45.025742157837641)",7331,0,1
"POINT (-93.238473247373634 45.020322523923504)",7332,0,1
"POINT (-93.238477404399404 45.018513024987442)",7333,0,1
"POINT (-93.238246034680998 45.016855606616218)",7334,0,1
"POINT (-93.238508764565424 45.013108234811703)",7335,0,1
"POINT (-93.239750573615368 45.031160166905487)",7336,0,1
"POINT (-93.239756661516125 45.029349246876116)",7337,0,1
"POINT (-93.239744133758506 45.025735087899321)",7338,0,1
